id_num,page_id,class_name,x_start,y_start,x_stop,y_stop,labeled_by,parent_of,sibling_of,child_of,continuation_of,sequentially_follows,doc_page_num,reference_to_internal,reference_to_external,text,entry_type,label_type,mandatory,desired,optional,recommended,functional,non_functional,aero_mechanism/aero_brake,audio_beacon,camera,cansat/payload/probe,data/kinematics/telemetry,egg/compartment,electrical,ground_station,heat_shield,materials/mechanical,nose_cone,parachute,radio,rocket,sensors,software,Unnamed: 41,cost,schedule,deliverables,personnel/staffing,entries_affected,Notes,pathing
522,115.0,LTTextBoxHorizontal,56.699997,373.2378115,542.9812507,413.7378115,,,,521.0,,,528.0,,,"In order to have a successful launch, teams need to coordinate among themselves and with
the flight coordinator. Team members need to be assigned to specific tasks and develop a
checklist for a successful flight. The following task assignments must be delegated:",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,521.0/518/497/0
523,115.0,LTTextBoxHorizontal,56.699997,301.9878115,544.8855437,356.7378115,,,,521.0,,,528.0,,,"Mission Control Officer - This is a single person who is responsible for managing the team
at the time of the launch. This person must verify with the ground station crew everything is
ready. This person will do the countdown starting at 5. The rocket will be launched after the
count reaches 1.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,521.0/518/497/0
524,115.0,LTTextBoxHorizontal,56.699997,244.9878115,548.3074186,285.4878115,,,,521.0,,,528.0,,,"Ground Station Crew - This is one or more persons who is responsible for monitoring the
ground station for telemetry reception and issuing commands to the Cansat. Only the ground
station crew should be at the ground station since there is limited space.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,521.0/518/497/0
525,115.0,LTTextBoxHorizontal,56.699997,159.4878115,551.3894537,228.4878115,,,,521.0,,,528.0,,,"Recovery Crew - This is one or two persons only responsible for tracking the Cansat and
going out into the field for recovery. The recovery crew is responsible for returning the Cansat
to the judges at check-in with any required payload still inside. The Cansat cannot be
disassembled before presenting the Cansat to the judges for review and scoring or no points
will be awarded.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,521.0/518/497/0
526,115.0,LTTextBoxHorizontal,56.699997,116.7378115,548.9402311,142.9878115,,,,521.0,,,528.0,,,"Cansat Crew - This is one or more persons responsible for preparing the Cansat ,integrating
it into the rocket, and verifying its status.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,521.0/518/497/0
527,115.0,LTTextBoxHorizontal,56.699997,88.23781154,550.0125007,100.2378115,,,,521.0,,,528.0,,,Team members can take on multiple roles except for the Mission Control Officer. The Mission,free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,0.0
528,115.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,528.0,,,29,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,521.0/518/497/0
529,117.0,LTTextBoxHorizontal,56.699997,692.7378125,548.9929655,733.2378125,,,,521.0,528.0,,539.0,,,"Control Officer should be coordinating all efforts and interacting with the flight coordinator as
needed. It is highly recommended that a checklist be developed that steps the crews through
the preparation, integration, and flight operations.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,521.0/518/497/0
530,117.0,LTTextBoxHorizontal,56.699997,664.2378125,414.8660111,676.2378125,,,,521.0,,,539.0,,,Crew assignments must be submitted at the flight readiness review.,free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,522.0,,497.0/0
531,117.0,LTTextBoxHorizontal,85.199997,621.393985,290.4664663,635.3939845,,532/533,,497.0,,,539.0,,,6.4 Mission Operations Manual,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,531.0/497/0
532,117.0,LTTextBoxHorizontal,56.699997,515.7378115,550.9792957,613.2378115,,,,531.0,,,539.0,,,"Each team is required to assemble a mission operations manual. The mission operations
manual includes five checklists/operations procedures to be created by the team. The
checklists are for configuring the ground station, preparing the Cansat, and integrating the
Cansat into the rocket. The launch preparation procedures, launch procedure, and removal
procedure are to be provided. Additional steps can be added by the team. The document is
available for download and modification. Each section of the mission operations manual must
start on its own page. Pages should be numbered and a table of contents is to be included.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,531.0/497/0
533,117.0,LTTextBoxHorizontal,56.699997,444.4878115,549.3855419,499.2378115,,,,531.0,,,539.0,,,"The team must have the mission operations manual assembled into a three ring binder. The
mission control officer must use the manual during launch. The mission control operator shall
go to the microphone at the launch site and announce their team and go through their launch
procedure which will include the countdown to the launch.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,497.0/0
534,117.0,LTTextBoxHorizontal,85.199997,415.893984,224.3883469,429.8939835,,535/536/537/538/540,,497.0,,,539.0,,,6.5 Launch Schedule,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,534.0/497/0
535,117.0,LTTextBoxHorizontal,56.699997,395.7378115,180.0691379,407.7378115,,,,534.0,,,539.0,,,All times are local time.,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,534.0/497/0
536,117.0,LTTextBoxHorizontal,56.699997,332.7378115,542.9578076,387.4878115,,,,534.0,,,539.0,,,"The launch will start at 1pm local time. All Cansats are to be submitted by noon. The time
period is from 8am to 12pm local time and is available for launch preparations and check in.
This is the time to prepare antennas, ground stations, and final Cansat tests and
preparations.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,534.0/497/0
537,117.0,LTTextBoxHorizontal,56.699997,226.9878115,550.0828075,324.4878115,,,,534.0,,,539.0,,,"Cansats must be submitted at the check-in by noon. Only one or two team members must be
in line with the completed Cansat by noon. Teams who submit Cansats after the noon
deadline will lose 100 points from launch day points. Cansats must be in flight ready
condition in order to be in line. Teams cannot be in line while working on the Cansat. The
Cansat must be in the stowed configuration and off when submitted. Teams will be kicked out
of the check-in line if they are seen working on their Cansat or their Cansat is not fully
assembled in the stowed configuration.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,534.0/497/0
538,117.0,LTTextBoxHorizontal,56.699997,92.73781154,553.0242175,218.7378115,,,,534.0,,,539.0,,,"The launch will start at 1pm and will be done in groups of five. Each team will be assigned a
round which will be scheduled in one half hour increments. 15 minutes before the launch
round, the teams assigned to the round shall retrieve their Cansat, turn it on and insert it into
the rocket payload. Cansats shall not be disassembled at this stage. The Cansat must be
flight ready and the only thing that can be done to the Cansat is to turn on the Cansat with the
power switch. Any team that does not launch in their scheduled launch round will lose an
additional 50 points. Any team that requires them to unload their Cansat from the rocket after
the rocket is mounted on the launch pad will lose an additional 50 points. Any team that
requires disassembly of their Cansat will lose an additional 100 points.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,0.0
539,117.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,539.0,,,30,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,534.0/497/0
540,119.0,LTTextBoxHorizontal,56.699997,692.7378125,526.9851512,733.2378125,,,,534.0,,,561.0,,,"Each team will be given a thumb drive to upload their ground station data after they have
completed their flight operations. The thumb drive must be submitted to the judging table
before leaving the field.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,497.0/0
541,119.0,LTTextBoxHorizontal,85.199997,664.1439838,433.5196284,678.1439833,,542,,497.0,,,561.0,,,6.6 Competition Operations and Sequence of Events,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,541.0/497/0
542,119.0,LTTextBoxHorizontal,56.699997,629.7378125,536.2898425,655.9878125,,543/544/545/546/547/548/549/550/551/552/553/554/555,,541.0,,,561.0,,,"Details of flight day operations shall be provided at the Pre-Flight Brief.  An overview of the
flight day operations include the following activities:",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,542.0/541/497/0
543,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,,561.0,,,1. Arrive at launch site,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
544,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,543.0,561.0,,,2. Prepare Cansat for turn in. Make it flight ready and perform any tests.,label+text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
545,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,544.0,561.0,,,"3. Turn in Cansat at the check-in table by noon. It will be weighed and fit checked and
stored in the stowed configuration in the off state until rocket preparation time.",label+text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
546,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,545.0,561.0,,,"4. Upon the team round, the team will collect their Cansat and load it into a rocket.",label+text,,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,cansat/rocket,False,False,False,False,,,542.0/541/497/0
547,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,546.0,561.0,,,5. Verify the Cansat is communicating with the ground station.,label+text,,True,False,False,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,cansat/ground station,False,False,False,False,,,542.0/541/497/0
548,119.0,LTTextBoxHorizontal,74.699997,515.7378115,552.7371046,613.2378115,,,,542.0,,547.0,561.0,,,6. Take the rocket with the ground station to the assigned launch pad. A staff member will install the rocket on the launch pad.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
549,119.0,LTTextBoxHorizontal,74.699997,487.2378115,554.9519536,499.2378115,,,,542.0,,548.0,561.0,,,"7. When it is time to launch, a judge will come by the ground station to monitor the ground station operation.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,542.0/541/497/0
550,119.0,LTTextBoxHorizontal,74.699997,458.7378115,528.71953,470.7378115,,,,542.0,,549.0,561.0,,,8. The team mission control officer will go to the launch control table and execute the launch procedures with the flight coordinator providing oversight.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
551,119.0,LTTextBoxHorizontal,74.699997,415.9878115,506.9226512,442.2378115,,,,542.0,,550.0,561.0,,,9. Ground station crew will perform all required flight operations.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
552,119.0,LTTextBoxHorizontal,92.699997,401.7378115,277.4929639,413.7378115,,,,542.0,,551.0,561.0,,,"10. After all Cansats have launched for the current half hour round, team recovery personnel can head out to recover.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
553,119.0,LTTextBoxHorizontal,74.699997,387.4878115,542.957813,399.4878115,,,,542.0,,552.0,561.0,,,11. Ground station crew must clear out of the ground station area to allow the next round ground stations to set up.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
554,119.0,LTTextBoxHorizontal,74.699997,330.4878115,538.9441375,370.9878115,,,,542.0,,553.0,561.0,,,"12. Ground station crew must turn in the thumb drive with any ground station data to the
ground station judge. The thumb drive shall contain only the telemetry received from
the ground station. Videos are to be presented at PFR.",label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,542.0/541/497/0
555,119.0,LTTextBoxHorizontal,74.699997,316.2378115,514.9031237,328.2378115,,,,542.0,,554.0,561.0,,,13. Recovery crew must return the Cansat to check-in to complete the final judging requirements.,label+text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,497.0/0
556,119.0,LTTextBoxHorizontal,85.199997,259.143984,243.033213,273.1439835,,557/560/562,,497.0,,,561.0,,,6.7 Second Flight Rules,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,556.0/497/0
557,119.0,LTTextBoxHorizontal,56.699997,224.7378115,546.3152351,250.9878115,,558/559,,556.0,,,561.0,,,"Second flights are rare but do occasionally happen. The following conditions will qualify for a
second flight.",free_text,,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,557.0/556/497/0
558,119.0,LTTextBoxHorizontal,74.699997,204.4878115,456.7136674,216.4878115,,,,557.0,,,561.0,,,"1. Rocket engine failure, engine failure causes parachute not to deploy.",label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,557.0,,557.0/556/497/0
559,119.0,LTTextBoxHorizontal,74.699997,184.2358615,456.2331981,196.2358615,,,,557.0,,,561.0,,,2. Rocket parachute failure. Parachute never deployed from the rocket.,label+text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,557.0,,556.0/497/0
560,119.0,LTTextBoxHorizontal,56.699997,100.9858615,536.9695262,155.7358615,,,,556.0,,,561.0,,,"A team whose Cansat is destroyed due to a rocket failure will receive all launch day points
only if they passed the drop test, the fit check, received all points on the FRR test, and had
telemetry during the whole flight which includes ascent and descent or until a catastrophic
rocket failure.",free_text,,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,0.0
561,119.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,561.0,,,31,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,556.0/497/0
562,121.0,LTTextBoxHorizontal,56.699997,692.7358595,552.9714812,733.2358595,,,,556.0,,,567.0,,,"Cansats that do not deploy from the rocket are not qualified for a second fight or all launch
day points. It is up to the team to make sure their Cansat can deploy from the payload section
of the rocket since the Cansat also operates as the nose cone.",free_text,,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,497.0/0
563,121.0,LTTextBoxHorizontal,85.199997,664.1420308,212.5003167,678.1420303,,564/565/566,,497.0,,,567.0,,,6.8 Weather Delays,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,563.0/497/0
564,121.0,LTTextBoxHorizontal,56.699997,595.2358615,540.3152312,635.7358595,,,,563.0,,,567.0,,,"If the Saturday launch gets rained out, Cansat demonstrations shall be performed Saturday
using the launch schedule. The demonstration will require the drop test followed by the
simulation demonstration where simulated pressure data is transmitted to the Cansat.",free_text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,563.0/497/0
565,121.0,LTTextBoxHorizontal,56.699997,574.9858615,479.5945299,586.9858615,,,,563.0,,,567.0,,,"If Sunday is clear, the launches will be performed and the PFR will be canceled.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,563.0/497/0
566,121.0,LTTextBoxHorizontal,56.699997,540.4858615,551.6707,566.7358615,,,,563.0,,,567.0,,,"If Saturday and Sunday are rained out, the demonstration will be performed Saturday and the
PFR will be on Sunday.",free_text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,True,False,False,,,0.0
567,121.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,567.0,,,32,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
568,123.0,LTTextBoxHorizontal,56.699997,690.2982033,309.5521277,706.2982038,,569/570/571/572/573/574/575/576/577/578,,0.0,,,579.0,,,Appendix A Field Safety Rules,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,568.0/0
569,123.0,LTTextBoxHorizontal,79.199997,649.2358595,305.3191356,661.2358595,,,,568.0,,,579.0,,,1. Consumption of alcohol is not allowed.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
570,123.0,LTTextBoxHorizontal,77.699997,628.9858595,548.6121101,640.9858595,,,,568.0,,,579.0,,,"2. Smoking is only allowed at designated areas. If anyone is caught smoking where it is not allowed, the landowner can throw you off the field.",label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
571,123.0,LTTextBoxHorizontal,77.699997,594.4858615,342.4910149,606.4858615,,,,568.0,,,579.0,,,3. Do not catch rockets or Cansats out of the air.,label+text,,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,,False,False,False,True,,,568.0/0
572,123.0,LTTextBoxHorizontal,77.699997,545.7358615,553.7566375,586.2358615,,,,568.0,,,579.0,,,"4. Stay behind the designated range line unless the range safety officer (RSO) or launch
control officer (LCO) or flight coordinator has given permission for you to put your
rocket on your assigned pad.",label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
573,123.0,LTTextBoxHorizontal,77.699997,525.4858615,437.8816411,537.4858615,,,,568.0,,,579.0,,,5. Pay attention at all times. Every launch is potentially hazardous.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
574,123.0,LTTextBoxHorizontal,77.699997,505.2358615,87.70780944,517.2358615,,,,568.0,,,579.0,,,"6. If a “heads up” launch is announced, you must be standing and facing the launch pad.",label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
575,123.0,LTTextBoxHorizontal,77.699997,484.9858615,543.2566394,496.9858615,,,,568.0,,,579.0,,,7. Do not retrieve a rocket from the range unless the LCO has given you permission to do so.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
576,123.0,LTTextBoxHorizontal,77.699997,450.4858615,497.9226512,462.4858615,,,,568.0,,,579.0,,,8. Everyone must be alert when a “heads up!” is called and be ready to move.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
577,123.0,LTTextBoxHorizontal,77.699997,373.2358615,547.9675769,442.2358615,,,,568.0,,,579.0,,,"9. Do not litter. Do not throw trash on the ground anywhere on the field. We have been
invited to use the land owner's field and should treat it with respect. Any team caught
throwing trash on the ground anywhere will be disqualified from the competition and
the school will be notified of the disqualification. The landowner can order the team to
leave the property and enforce the order.",label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,568.0/0
578,123.0,LTTextBoxHorizontal,77.699997,352.9858615,397.8562506,364.9858615,,,,568.0,,,579.0,,,10. No student or team drones or flying vehicles are allowed.,label+text,,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,True,,,0.0
579,123.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,579.0,,,33,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
580,125.0,LTTextBoxHorizontal,56.699997,710.5482033,420.6500582,726.5482038,,581/582/583/584/585/586/587,,0.0,,,588.0,,,Appendix B Presentation Recommendations,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,580.0/0
581,125.0,LTTextBoxHorizontal,56.699997,661.2358595,553.0124968,701.7358595,,,,580.0,,,588.0,,,"The following recommendations for presentation content and layout are being provided based
on past experiences of the judges. These recommendations are not required to be followed
but make it easier for the judges to review the material presented.",free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,580.0/0
582,125.0,LTTextBoxHorizontal,74.699997,577.9858615,546.9539012,632.7358595,,,,580.0,,,588.0,,,"1. Use a consistent table format throughout the various subsystems when presenting
requirements, component trades, and changes since previous reviews. Using a
standard table format makes it easier for the judges to find the information in the table
quickly since all tables are formatted the same.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,580.0/0
583,125.0,LTTextBoxHorizontal,74.699997,557.7358615,530.2781201,569.7358615,,,,580.0,,,588.0,,,"2. During the CDR, the Changes Since PDR slides should use a table that contains a discussion of what the state of the design was at PDR, what it is at CDR, and what the rationale of the change was. Details of the change can be discussed in subsequent slides so an in-depth discussion is not always necessary.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,580.0/0
584,125.0,LTTextBoxHorizontal,74.699997,494.7358615,84.70780944,506.7358615,,,,580.0,,,588.0,,,"3. Include the class year (freshman, sophomore, etc.) and major of each team member
for reference. This doesn't play into the scoring of the team, however, it is often nice
for the reviewer to know the status of the team members.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,580.0/0
585,125.0,LTTextBoxHorizontal,74.699997,388.9858615,543.3562487,457.9858615,,,,580.0,,,588.0,,,"4. Be sure to follow the PDR and CDR outlines very carefully. Provide at least one chart
for each scored item in the outline; this makes it easier for the judges to follow the
presentation and confirm the required information is provided. In the presentation, be
sure to address the questions and topics listed in the ""description"" column of the
presentation outline -- those are the key points the judges are looking for.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,580.0/0
586,125.0,LTTextBoxHorizontal,74.699997,368.7358615,500.7175768,380.7358615,,,,580.0,,,588.0,,,"5. Be clear which optional requirements, if any, are to be included in the design.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,580.0/0
587,125.0,LTTextBoxHorizontal,74.699997,348.4858615,536.2957037,360.4858615,,,,580.0,,,588.0,,,"6. Be detailed in test descriptions. Identify specific tests, what is going to be done, and the pass/fail criteria.",label+text,,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,True,False,,,0.0
588,125.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,588.0,,,34,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
589,127.0,LTTextBoxHorizontal,56.699997,710.5482033,421.5406891,726.5482038,,590/591,,0.0,,,592.0,,,Appendix C Payload Deployment Description,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,589.0/0
590,127.0,LTTextBoxHorizontal,56.699997,583.9858615,549.0105456,681.4858595,,,,589.0,,,592.0,591.0,,"The figure illustrates a typical launch and separation sequence. Due to this nominal
deployment sequence, it is recommended that Cansat be integrated with the payload section
“upside down” such that the folded Cansat parachute rests on the payload section bulk plate.
The Cansat then rests on the parachute and the folded nose cone parachute rests on the
Cansat. Once the ejection charge burn is completed, the payload section and nose cone
separate from the rocket and tip over. The nose cone slides out of the top of the payload
section and the Cansat then falls out of the payload section due to gravity.",free_text,,False,False,False,True,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,False,cansat/payload/parachute,False,False,False,False,,,589.0/0
591,127.0,LTTextBoxHorizontal,56.699997,549.4858615,534.971483,575.7358615,,,,589.0,,,592.0,,,"If a mission does not require a parachute at deployment from the rocket, the nadir pointing
end of the Cansat shall be facing toward the nose cone.",free_text,,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,cansat/parachute,False,False,False,False,,,0.0
592,127.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,592.0,,,35,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
593,129.0,LTTextBoxHorizontal,541.9523295,66.18703153,555.2999857,78.18703153,,,,0.0,,,593.0,,,36,label,page_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,0.0
594,132.0,LTTextBoxHorizontal,56.699997,710.5482033,249.9963195,726.5482038,,595/596/597/598/599/600/601/602/603/604/605/606/607/608/609/610/611/612/613/614/615/616/617/618/619/620/621/622/623/624/625/626/627/628/629/630/631/632/633/634/635/636,,0.0,,,637.0,,,Appendix D Acronyms,label,section_level,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
595,132.0,LTTextBoxHorizontal,108.8663385,646.3296873,115.5362602,656.3296871,,,,594.0,,,637.0,,,A,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
596,132.0,LTTextBoxHorizontal,101.3717003,623.8296873,123.0311087,633.8296871,,,,594.0,,,637.0,,,CDR,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
597,132.0,LTTextBoxHorizontal,93.872187,601.3296893,130.5304129,611.3296891,,,,594.0,,,637.0,,,CONOP,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
598,132.0,LTTextBoxHorizontal,108.590565,578.8296893,115.8122445,588.8296891,,,,594.0,,,637.0,,,D,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
599,132.0,LTTextBoxHorizontal,101.6474745,556.3296893,122.7551251,566.3296891,,,,594.0,,,637.0,,,DCS,free_text,,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,,False,False,False,False,,,594.0/0
